#0
#2
#4
#6
#8
#10
#12
#14
#16
#18
#20
#22
#24
#26
#28
#30
#32
#34
35575,53215491,31,53
35584,53149877,31,60
35596,53215502,31,66
35608,942407913,31,76
35617,53149877,31,53
35629,939720937,31,76
35641,53215491,31,79
35653,53215491,31,51
35665,53149877,31,61
35677,53215502,31,67
35686,942407913,31,54
35698,53149877,31,54
35710,53215491,31,68
35719,939720937,31,66
35734,53215491,31,52
35746,53149877,31,62
35755,53215502,31,65
35773,53215491,31,51
35785,53149877,31,61
35797,942407913,31,65
35806,939720937,31,53
35818,53149877,31,54
35830,53215502,31,60
35839,53215491,31,77
35854,53215491,31,52
35866,53149877,31,62
35884,942407913,31,52
35896,53215491,31,54
35905,53149877,31,61
35917,53215502,31,67
35929,939720937,31,76
35938,53149877,31,54
35950,53215491,31,68
35974,53215491,31,52
35986,53149877,31,62
35995,53215502,31,65
#36
36007,942407913,31,75
36019,53149877,31,55
36028,939720937,31,75
36040,53215491,31,78
36055,53215491,31,53
36064,53149877,31,60
36076,53215502,31,66
36088,942407913,31,56
36097,53149877,31,53
36109,53215491,31,67
36121,939720937,31,68
36133,53215491,31,51
36145,53149877,31,61
36157,53215502,31,67
36175,53215491,31,53
36184,53149877,31,60
36196,942407913,31,64
36208,939720937,31,55
36217,53149877,31,53
36229,53215502,31,59
36241,53215491,31,79
36265,53149877,31,61
36266,52953246,31,757
36274,53215491,31,72
36291,942407913,31,59
36300,53149877,31,56
36308,53215502,31,58
36319,53215491,31,77
36331,939720937,31,78
36340,53149877,31,56
36352,53215491,31,70
36373,53215491,31,51
36385,53149877,31,61
36397,53215502,31,67
36406,942407913,31,74
36418,53149877,31,54
36430,939720937,31,77
36439,53215491,31,77
36454,53215491,31,52
36466,53149877,31,62
36475,53215502,31,65
36487,942407913,31,55
36499,53149877,31,55
36508,53215491,31,66
36520,939720937,31,67
36535,53215491,31,53
36544,53149877,31,60
36556,53215502,31,66
36574,53215491,31,52
36586,53149877,31,62
36595,942407913,31,63
36607,939720937,31,54
36619,53149877,31,55
36628,53215502,31,58
36640,53215491,31,78
36655,53215491,31,53
36664,53149877,31,60
36685,942407913,31,53
36694,53215491,31,52
36706,53149877,31,62
36718,53215502,31,68
36727,939720937,31,74
36739,53149877,31,55
36751,53215491,31,69
36775,53215491,31,53
36784,53149877,31,60
36796,53215502,31,66
36808,942407913,31,76
36817,53149877,31,53
36829,939720937,31,76
36841,53215491,31,79
36853,53215491,31,51
36865,53149877,31,61
36877,53215502,31,67
36886,942407913,31,54
36898,53149877,31,54
36910,53215491,31,68
36919,939720937,31,66
36927,639762456,6,573
36934,53215491,31,52
36946,53149877,31,62
36955,53215502,31,65
36973,53215491,31,51
36985,53149877,31,61
36997,942407913,31,65
37006,939720937,31,53
37018,53149877,31,54
37030,53215502,31,60
37039,53215491,31,77
37054,53215491,31,52
37066,53149877,31,62
37084,942407913,31,52
37096,53215491,31,54
37105,53149877,31,61
37117,53215502,31,67
37129,939720937,31,76
37138,53149877,31,54
37150,53215491,31,68
37174,53215491,31,52
37186,53149877,31,62
37195,53215502,31,65
37207,942407913,31,75
37219,53149877,31,55
37228,939720937,31,75
37240,53215491,31,78
37264,53149877,31,60
37267,52953246,31,758
37276,53215502,31,66
37292,53215491,31,90
37301,53149877,31,57
37309,942407913,31,77
37318,53215491,31,76
37330,939720937,31,77
37342,53149877,31,58
37351,53215502,31,61
37363,53215491,31,81
37375,53215491,31,53
37384,53149877,31,60
37396,942407913,31,64
37404,557056065,24,544
37408,939720937,31,55
37417,53149877,31,53
37429,53215502,31,59
37441,53215491,31,79
37453,53215491,31,51
37465,53149877,31,61
37483,942407913,31,51
37495,53215491,31,53
37507,53149877,31,63
37516,53215502,31,66
37528,939720937,31,75
37540,53149877,31,56
37549,53215491,31,67
37573,53215491,31,51
37585,53149877,31,61
37597,53215502,31,67
37606,942407913,31,74
37618,53149877,31,54
37630,939720937,31,77
37639,53215491,31,77
37654,53215491,31,52
37666,53149877,31,62
37675,53215502,31,65
37687,942407913,31,55
37699,53149877,31,55
37708,53215491,31,66
37720,939720937,31,67
37735,53215491,31,53
37744,53149877,31,60
37756,53215502,31,66
37774,53215491,31,52
37786,53149877,31,62
37795,942407913,31,63
37807,939720937,31,54
37819,53149877,31,55
37828,53215502,31,58
37840,53215491,31,78
37855,53215491,31,53
37864,53149877,31,60
37885,942407913,31,53
37894,53215491,31,52
37906,53149877,31,62
37918,53215502,31,68
37927,939720937,31,74
37939,53149877,31,55
37951,53215491,31,69
37975,53215491,31,53
37984,53149877,31,60
37996,53215502,31,66
#38
38008,942407913,31,76
38017,53149877,31,53
38029,939720937,31,76
38041,53215491,31,79
38053,53215491,31,51
38065,53149877,31,61
38077,53215502,31,67
38086,942407913,31,54
38098,53149877,31,54
38110,53215491,31,68
38119,939720937,31,66
38129,872611926,27,78
38134,53215491,31,52
38146,53149877,31,62
38155,53215502,31,65
38173,53215491,31,51
38185,53149877,31,61
38197,942407913,31,65
38206,939720937,31,53
38218,53149877,31,54
38224,557121597,24,710
38230,53215502,31,60
38239,53215491,31,77
38263,53149877,31,59
38266,52953246,31,757
38275,53215491,31,73
38291,942407913,31,59
38300,53149877,31,56
38308,53215502,31,58
38320,53215491,31,78
38329,939720937,31,76
38341,53149877,31,57
38353,53215491,31,71
38374,53215491,31,52
38386,53149877,31,62
38395,53215502,31,65
38407,942407913,31,75
38419,53149877,31,55
38428,939720937,31,75
38440,53215491,31,78
38455,53215491,31,53
38464,53149877,31,60
38476,53215502,31,66
38488,942407913,31,56
38497,53149877,31,53
38509,53215491,31,67
38521,939720937,31,68
38533,53215491,31,51
38545,53149877,31,61
38557,53215502,31,67
38575,53215491,31,53
38584,53149877,31,60
38596,942407913,31,64
38608,939720937,31,55
38617,53149877,31,53
38629,53215502,31,59
38641,53215491,31,79
38648,539099161,12,579
38653,53215491,31,51
38665,53149877,31,61
38683,942407913,31,51
38695,53215491,31,53
38707,53149877,31,63
38716,53215502,31,66
38728,939720937,31,75
38740,53149877,31,56
38749,53215491,31,67
38773,53215491,31,51
38785,53149877,31,61
38797,53215502,31,67
38806,942407913,31,74
38818,53149877,31,54
38830,939720937,31,77
38839,53215491,31,77
38854,53215491,31,52
38866,53149877,31,62
38875,53215502,31,65
38887,942407913,31,55
38899,53149877,31,55
38908,53215491,31,66
38920,939720937,31,67
38935,53215491,31,53
38944,53149877,31,60
38956,53215502,31,66
38974,53215491,31,52
38986,53149877,31,62
38995,942407913,31,63
39007,939720937,31,54
39019,53149877,31,55
39028,53215502,31,58
39040,53215491,31,78
39055,53215491,31,53
39064,53149877,31,60
39085,942407913,31,53
39094,53215491,31,52
39106,53149877,31,62
39118,53215502,31,68
39127,939720937,31,74
39139,53149877,31,55
39151,53215491,31,69
39175,53215491,31,53
39184,53149877,31,60
39196,53215502,31,66
39208,942407913,31,76
39217,53149877,31,53
39229,939720937,31,76
39241,53215491,31,79
39265,53149877,31,61
39266,52953246,31,757
39274,53215502,31,64
39291,170459359,12,5
39291,53215491,31,89
39300,53149877,31,56
39305,656932969,30,2
39308,942407913,31,76
39319,53215491,31,77
39334,939720937,31,81
39342,53149877,31,58
39352,53215502,31,62
39364,53215491,31,82
39373,53215491,31,51
39385,53149877,31,61
39397,942407913,31,65
39409,939720937,31,56
39418,53149877,31,54
39428,170459214,12,79
39430,53215502,31,60
39439,53215491,31,77
39454,53215491,31,52
39466,53149877,31,62
39484,942407913,31,52
39496,53215491,31,54
39505,53149877,31,61
39517,53215502,31,67
39529,939720937,31,76
39538,53149877,31,54
39550,53215491,31,68
39574,53215491,31,52
39586,53149877,31,62
39595,53215502,31,65
39607,942407913,31,75
39619,53149877,31,55
39628,939720937,31,75
39640,53215491,31,78
39655,53215491,31,53
39664,53149877,31,60
39676,53215502,31,66
39688,942407913,31,56
39694,774635753,24,9
39697,53149877,31,53
39709,53215491,31,67
39721,939720937,31,68
39733,53215491,31,51
39745,53149877,31,61
39757,53215502,31,67
39772,724041937,25,28
39775,53215491,31,53
39784,53149877,31,60
39796,942407913,31,64
39808,939720937,31,55
39817,53149877,31,53
39829,53215502,31,59
39841,53215491,31,79
39853,53215491,31,51
39865,53149877,31,61
39880,1328218328,25,53
39883,942407913,31,51
39895,53215491,31,53
39907,53149877,31,63
39916,53215502,31,66
39928,939720937,31,75
39940,53149877,31,56
39949,53215491,31,67
39973,53215491,31,51
39985,53149877,31,61
39997,53215502,31,67
#40
40006,942407913,31,74
40018,53149877,31,54
40030,939720937,31,77
40039,53215491,31,77
40054,53215491,31,52
40066,53149877,31,62
40075,53215502,31,65
40087,942407913,31,55
40090,724828360,25,52
40099,53149877,31,55
40108,53215491,31,66
40120,939720937,31,67
40135,53215491,31,53
40144,53149877,31,60
40156,53215502,31,66
40174,53215491,31,52
40186,53149877,31,62
40195,942407913,31,63
40207,939720937,31,54
40219,53149877,31,55
40228,53215502,31,58
40240,53215491,31,78
40264,53149877,31,60
40267,52953246,31,758
40276,53215491,31,74
40292,942407913,31,60
40301,53149877,31,57
40309,53215502,31,59
40318,53215491,31,76
40330,939720937,31,77
40342,53149877,31,58
40351,53215491,31,69
40375,53215491,31,53
40384,53149877,31,60
40386,889389118,28,956
40396,53215502,31,66
40408,942407913,31,76
40417,53149877,31,53
40429,939720937,31,76
40441,53215491,31,79
40453,53215491,31,51
40465,53149877,31,61
40477,53215502,31,67
40486,942407913,31,54
40498,53149877,31,54
40510,53215491,31,68
40519,939720937,31,66
40534,53215491,31,52
40546,53149877,31,62
40555,53215502,31,65
40573,53215491,31,51
40585,53149877,31,61
40597,942407913,31,65
40606,939720937,31,53
40618,53149877,31,54
40630,53215502,31,60
40639,53215491,31,77
40654,53215491,31,52
40666,53149877,31,62
40684,942407913,31,52
40696,53215491,31,54
40705,53149877,31,61
40717,53215502,31,67
40729,939720937,31,76
40738,53149877,31,54
40742,891289649,28,3
40750,53215491,31,68
40753,671285414,30,52
40774,53215491,31,52
40786,53149877,31,62
40795,53215502,31,65
40807,942407913,31,75
40819,53149877,31,55
40828,939720937,31,75
40840,53215491,31,78
40855,53215491,31,53
40864,53149877,31,60
40876,53215502,31,66
40888,942407913,31,56
40897,53149877,31,53
40909,53215491,31,67
40921,939720937,31,68
40933,53215491,31,51
40945,53149877,31,61
40957,53215502,31,67
40975,53215491,31,53
40984,53149877,31,60
40996,942407913,31,64
41008,939720937,31,55
41017,53149877,31,53
41029,53215502,31,59
41041,53215491,31,79
41053,53215491,31,51
41065,53149877,31,61
41083,942407913,31,51
41095,53215491,31,53
41107,53149877,31,63
41116,53215502,31,66
41125,571080765,29,150
41128,939720937,31,75
41137,53149877,31,53
41149,53215491,31,67
41173,53215491,31,51
41185,53149877,31,61
41197,53215502,31,67
41206,942407913,31,74
41218,53149877,31,54
41230,939720937,31,77
41239,53215491,31,77
41263,53149877,31,59
41266,52953246,31,757
41275,53215502,31,65
41291,53215491,31,89
41294,167968842,12,78
41300,53149877,31,56
41308,942407913,31,76
41320,53215491,31,78
41329,939720937,31,76
41341,53149877,31,57
41342,822280425,27,5
41353,53215502,31,63
41362,53215491,31,80
41374,53215491,31,52
41386,53149877,31,62
41395,942407913,31,63
41407,939720937,31,54
41416,53149877,31,52
41428,53215502,31,58
41440,53215491,31,78
41455,53215491,31,53
41464,53149877,31,60
41485,942407913,31,53
41494,53215491,31,52
41506,53149877,31,62
41518,53215502,31,68
41527,939720937,31,74
41539,53149877,31,55
41551,53215491,31,69
41575,53215491,31,53
41584,53149877,31,60
41596,53215502,31,66
41608,942407913,31,76
41617,53149877,31,53
41629,939720937,31,76
41641,53215491,31,79
41653,53215491,31,51
41665,53149877,31,61
41677,53215502,31,67
41686,942407913,31,54
41698,53149877,31,54
41710,53215491,31,68
41719,939720937,31,66
41726,688062688,25,4
41734,53215491,31,52
41746,53149877,31,62
41755,53215502,31,65
41773,53215491,31,51
41785,53149877,31,61
41797,942407913,31,65
41806,939720937,31,53
41818,53149877,31,54
41830,53215502,31,60
41839,53215491,31,77
41854,53215491,31,52
41866,53149877,31,62
41884,942407913,31,52
41890,589824154,23,961
41896,53215491,31,54
41905,53149877,31,61
41917,53215502,31,67
41929,939720937,31,76
41938,53149877,31,54
41950,53215491,31,68
41974,53215491,31,52
41986,53149877,31,62
41987,620953618,5,2
41995,53215502,31,65
#42
42007,942407913,31,75
42019,53149877,31,55
42031,939720937,31,78
42040,53215491,31,78
42055,53215491,31,53
42064,53149877,31,60
42076,53215502,31,66
42088,942407913,31,56
42097,53149877,31,53
42109,53215491,31,67
42121,939720937,31,68
42133,53215491,31,51
42145,53149877,31,61
42157,53215502,31,67
42173,537526312,12,2
42175,53215491,31,53
42184,53149877,31,60
42196,942407913,31,64
42208,939720937,31,55
42217,53149877,31,53
42229,53215502,31,59
42241,53215491,31,79
42265,53149877,31,61
42266,52953246,31,757
42274,53215491,31,72
42291,942407913,31,59
42300,53149877,31,56
42308,53215502,31,58
42319,53215491,31,77
42331,939720937,31,78
42340,53149877,31,56
42352,53215491,31,70
42373,53215491,31,51
42385,53149877,31,61
42397,53215502,31,67
42406,942407913,31,74
42418,53149877,31,54
42430,939720937,31,77
42439,53215491,31,77
42454,53215491,31,52
42466,53149877,31,62
42475,53215502,31,65
42487,942407913,31,55
42499,53149877,31,55
42503,771948777,24,6
42508,53215491,31,66
42520,939720937,31,67
42535,53215491,31,53
42539,738394387,21,6
42544,53149877,31,60
42556,53215502,31,66
42574,53215491,31,52
42586,53149877,31,62
42595,942407913,31,63
42607,939720937,31,54
42619,53149877,31,55
42628,53215502,31,58
42640,53215491,31,78
42655,53215491,31,53
42664,53149877,31,60
42685,942407913,31,53
42694,53215491,31,52
42706,53149877,31,62
42718,53215502,31,68
42727,939720937,31,74
42739,53149877,31,55
42751,53215491,31,69
42775,53215491,31,53
42784,53149877,31,60
42796,53215502,31,66
42808,942407913,31,76
42817,53149877,31,53
42829,939720937,31,76
42841,53215491,31,79
42853,53215491,31,51
42865,53149877,31,61
42866,671285342,30,2
42877,53215502,31,67
42886,942407913,31,54
42898,53149877,31,54
42910,53215491,31,68
42919,939720937,31,66
42934,53215491,31,52
42946,53149877,31,62
42955,53215502,31,65
42973,53215491,31,51
42985,53149877,31,61
42997,942407913,31,65
43006,939720937,31,53
43018,53149877,31,54
43030,53215502,31,60
43039,53215491,31,77
43054,53215491,31,52
43066,53149877,31,62
43084,942407913,31,52
43096,53215491,31,54
43105,53149877,31,61
43117,53215502,31,67
43129,939720937,31,76
43138,53149877,31,54
43150,53215491,31,68
43174,53215491,31,52
43186,53149877,31,62
43195,53215502,31,65
43207,942407913,31,75
43219,53149877,31,55
43228,939720937,31,75
43233,471662593,1,756
43240,53215491,31,78
43264,53149877,31,60
43267,52953246,31,758
43276,53215502,31,66
43292,53215491,31,90
43301,53149877,31,57
43309,942407913,31,77
43318,53215491,31,76
43330,939720937,31,77
43342,53149877,31,58
43351,53215502,31,61
43363,53215491,31,81
43375,53215491,31,53
43384,53149877,31,60
43396,942407913,31,64
43408,939720937,31,55
43417,53149877,31,53
43429,53215502,31,59
43441,53215491,31,79
43453,53215491,31,51
43465,53149877,31,61
43483,942407913,31,51
43495,53215491,31,53
43507,53149877,31,63
43516,53215502,31,66
43525,1328218318,25,27
43528,939720937,31,75
43540,53149877,31,56
43549,53215491,31,67
43573,53215491,31,51
43585,53149877,31,61
43597,53215502,31,67
43606,942407913,31,74
43618,53149877,31,54
43630,939720937,31,77
43639,53215491,31,77
43654,53215491,31,52
43666,53149877,31,62
43674,555942040,24,905
43675,53215502,31,65
43687,942407913,31,55
43699,53149877,31,55
43708,53215491,31,66
43720,939720937,31,67
43735,53215491,31,53
43744,53149877,31,60
43745,523501608,26,4
43756,53215502,31,66
43774,53215491,31,52
43786,53149877,31,62
43795,942407913,31,63
43796,587399304,23,76
43807,939720937,31,54
43819,53149877,31,55
43828,53215502,31,58
43840,53215491,31,78
43855,53215491,31,53
43864,53149877,31,60
43885,942407913,31,53
43894,53215491,31,52
43906,53149877,31,62
43918,53215502,31,68
43927,939720937,31,74
43939,53149877,31,55
43951,53215491,31,69
43975,53215491,31,53
43984,53149877,31,60
43996,53215502,31,66
#44
44008,942407913,31,76
44016,741015791,21,5
44017,53149877,31,53
44029,939720937,31,76
44041,53215491,31,79
44053,53215491,31,51
44065,53149877,31,61
44077,53215502,31,67
44086,942407913,31,54
44098,53149877,31,54
44110,53215491,31,68
44119,939720937,31,66
44134,53215491,31,52
44146,53149877,31,62
44155,53215502,31,65
44163,741015770,21,5
44173,53215491,31,51
44185,53149877,31,61
44197,522256409,26,934
44197,942407913,31,65
44206,939720937,31,53
44218,53149877,31,54
44230,53215502,31,60
44239,53215491,31,77
44263,53149877,31,59
44266,52953246,31,757
44275,53215491,31,73
44291,942407913,31,59
44300,53149877,31,56
44308,53215502,31,58
44320,53215491,31,78
44329,939720937,31,76
44341,53149877,31,57
44353,53215491,31,71
44374,53215491,31,52
44375,805503209,26,6
44386,53149877,31,62
44395,53215502,31,65
44407,942407913,31,75
44419,53149877,31,55
44428,939720937,31,75
44440,53215491,31,78
44455,53215491,31,53
44464,53149877,31,60
44476,53215502,31,66
44488,942407913,31,56
44497,53149877,31,53
44509,53215491,31,67
44521,939720937,31,68
44533,53215491,31,51
44545,53149877,31,61
44557,53215502,31,67
44575,53215491,31,53
44584,53149877,31,60
44593,488767490,4,806
44596,942407913,31,64
44608,939720937,31,55
44617,53149877,31,53
44629,53215502,31,59
44641,53215491,31,79
44653,53215491,31,51
44654,540344370,12,3
44665,53149877,31,61
44683,942407913,31,51
44698,53215491,31,56
44707,53149877,31,63
44716,53215502,31,66
44720,688062741,25,36
44728,939720937,31,75
44740,53149877,31,56
44749,53215491,31,67
44773,53215491,31,51
44785,53149877,31,61
44797,53215502,31,67
44806,942407913,31,74
44818,53149877,31,54
44830,939720937,31,77
44839,53215491,31,77
44854,53215491,31,52
44866,53149877,31,62
44875,53215502,31,65
44887,942407913,31,55
44899,53149877,31,55
44908,53215491,31,66
44920,939720937,31,67
44935,53215491,31,53
44944,53149877,31,60
44956,53215502,31,66
44960,52625551,31,11
44974,53215491,31,52
44986,53149877,31,62
44995,942407913,31,63
45007,939720937,31,54
45019,53149877,31,55
45031,53215502,31,61
45040,53215491,31,78
45055,53215491,31,53
45064,53149877,31,60
45083,167968854,12,77
45085,942407913,31,53
45094,53215491,31,52
45106,53149877,31,62
45118,53215502,31,68
45127,939720937,31,74
45139,53149877,31,55
45151,53215491,31,69
45175,53215491,31,53
45184,53149877,31,60
45196,53215502,31,66
45208,942407913,31,76
45217,53149877,31,53
45229,939720937,31,76
45241,53215491,31,79
45265,53149877,31,61
45266,52953246,31,757
45272,53739589,31,39
45274,53215502,31,64
45291,53215491,31,89
45300,53149877,31,56
45308,942407913,31,76
45319,53215491,31,77
45329,50987077,31,10
45331,939720937,31,78
45343,53149877,31,59
45352,53215502,31,62
45364,53215491,31,82
45376,53215491,31,54
45388,53149877,31,64
45397,942407913,31,65
45409,939720937,31,56
45421,53149877,31,57
45430,53215502,31,60
45442,53215491,31,80
45454,53215491,31,52
45466,53149877,31,62
45484,942407913,31,52
45496,53215491,31,54
45505,53149877,31,61
45517,53215502,31,67
45529,939720937,31,76
45538,53149877,31,54
45550,53215491,31,68
45574,53215491,31,52
45586,53149877,31,62
45595,53215502,31,65
45607,942407913,31,75
45619,53149877,31,55
45628,939720937,31,75
45640,53215491,31,78
45655,53215491,31,53
45662,637730834,6,2
45664,53149877,31,60
45676,53215502,31,66
45688,942407913,31,56
45697,53149877,31,53
45709,53215491,31,67
45721,939720937,31,68
45733,53215491,31,51
45745,53149877,31,61
45757,53215502,31,67
45775,53215491,31,53
45784,53149877,31,60
45796,942407913,31,64
45808,939720937,31,55
45817,53149877,31,53
45827,486735886,4,6
45829,53215502,31,59
45841,53215491,31,79
45853,53215491,31,51
45858,855834857,29,9
45865,53149877,31,61
45878,671285354,30,3
45881,889389134,28,78
45883,942407913,31,51
45898,53215491,31,56
45907,53149877,31,63
45916,53215502,31,66
45928,939720937,31,75
45940,53149877,31,56
45949,53215491,31,67
45973,53215491,31,51
45985,53149877,31,61
45997,53215502,31,67
#46
46006,942407913,31,74
46018,53149877,31,54
46030,939720937,31,77
46039,53215491,31,77
46040,167968838,12,4
46054,53215491,31,52
46066,53149877,31,62
46075,53215502,31,65
46087,942407913,31,55
46099,53149877,31,55
46108,53215491,31,66
46120,939720937,31,67
46135,53215491,31,53
46144,53149877,31,60
46156,53215502,31,66
46174,53215491,31,52
46186,53149877,31,62
46195,942407913,31,63
46207,939720937,31,54
46219,53149877,31,55
46228,53215502,31,58
46240,53215491,31,78
46264,53149877,31,60
46267,52953246,31,758
46276,53215491,31,74
46292,942407913,31,60
46301,53149877,31,57
46309,53215502,31,59
46318,53215491,31,76
46330,939720937,31,77
46342,53149877,31,58
46351,53215491,31,69
46375,53215491,31,53
46384,53149877,31,60
46396,53215502,31,66
46408,942407913,31,76
46417,53149877,31,53
46429,939720937,31,76
46441,53215491,31,79
46453,53215491,31,51
46465,53149877,31,61
46477,724893896,25,52
46477,53215502,31,67
46486,942407913,31,54
46498,53149877,31,54
46510,53215491,31,68
46519,939720937,31,66
46534,53215491,31,52
46546,53149877,31,62
46555,53215502,31,65
46573,53215491,31,51
46585,53149877,31,61
46597,942407913,31,65
46606,939720937,31,53
46618,53149877,31,54
46630,53215502,31,60
46639,53215491,31,77
46654,53215491,31,52
46666,53149877,31,62
46684,942407913,31,52
46696,53215491,31,54
46705,53149877,31,61
46717,53215502,31,67
46729,939720937,31,76
46738,53149877,31,54
46750,53215491,31,68
46774,53215491,31,52
46786,53149877,31,62
46795,53215502,31,65
46807,942407913,31,75
46819,53149877,31,55
46828,939720937,31,75
46840,53215491,31,78
46855,53215491,31,53
46864,53149877,31,60
46876,53215502,31,66
46888,942407913,31,56
46897,53149877,31,53
46909,53215491,31,67
46921,939720937,31,68
46933,53215491,31,51
46945,53149877,31,61
46957,53215502,31,67
46975,53215491,31,53
46984,53149877,31,60
46996,942407913,31,64
47008,939720937,31,55
47017,53149877,31,53
47029,53215502,31,59
47041,53215491,31,79
47053,53215491,31,51
47065,53149877,31,61
47083,942407913,31,51
47095,53215491,31,53
47107,53149877,31,63
47116,53215502,31,66
47128,939720937,31,75
47132,839057641,28,5
47134,557056061,24,300
47137,53149877,31,53
47149,53215491,31,67
47173,53215491,31,51
47185,53149877,31,61
47197,53215502,31,67
47206,942407913,31,74
47218,53149877,31,54
47230,939720937,31,77
47239,53215491,31,77
47263,53149877,31,59
47266,52953246,31,757
47275,53215502,31,65
47291,53215491,31,89
47300,53149877,31,56
47308,942407913,31,76
47320,53215491,31,78
47329,939720937,31,76
47341,53149877,31,57
47353,53215502,31,63
47362,53215491,31,80
47374,53215491,31,52
47386,53149877,31,62
47395,942407913,31,63
47407,939720937,31,54
47419,53149877,31,55
47428,53215502,31,58
47440,53215491,31,78
47455,53215491,31,53
47464,53149877,31,60
47485,942407913,31,53
47494,53215491,31,52
47506,53149877,31,62
47518,53215502,31,68
47527,939720937,31,74
47539,53149877,31,55
47551,53215491,31,69
47560,757858537,23,11
47575,53215491,31,53
47579,169803825,12,4
47584,53149877,31,60
47596,53215502,31,66
47608,942407913,31,76
47617,53149877,31,53
47629,939720937,31,76
47640,167968834,12,740
47641,53215491,31,79
47653,53215491,31,51
47665,53149877,31,61
47677,53215502,31,67
47686,942407913,31,54
47698,53149877,31,54
47710,53215491,31,68
47719,939720937,31,66
47734,53215491,31,52
47746,53149877,31,62
47755,53215502,31,65
47763,537067579,12,11
47773,53215491,31,51
47779,721617106,25,51
47785,53149877,31,61
47800,942407913,31,68
47808,939720937,31,55
47818,53149877,31,54
47830,53215502,31,60
47839,53215491,31,77
47854,53215491,31,52
47866,53149877,31,62
47884,942407913,31,52
47896,53215491,31,54
47905,53149877,31,61
47917,53215502,31,67
47929,939720937,31,76
47938,53149877,31,54
47950,53215491,31,68
47974,53215491,31,52
47986,53149877,31,62
47995,53215502,31,65
#48
48007,942407913,31,75
48019,53149877,31,55
48028,939720937,31,75
48040,53215491,31,78
48055,53215491,31,53
48064,53149877,31,60
48076,53215502,31,66
48088,942407913,31,56
48097,53149877,31,53
48109,53215491,31,67
48121,673644648,30,53
48124,939720937,31,71
48133,53215491,31,51
48145,53149877,31,61
48157,53215502,31,67
48175,53215491,31,53
48184,53149877,31,60
48196,942407913,31,64
48197,738394376,21,6
48208,939720937,31,55
48217,53149877,31,53
48229,722075848,25,51
48229,53215502,31,59
48241,53215491,31,79
48265,53149877,31,61
48266,52953246,31,757
48274,53215491,31,72
48291,942407913,31,59
48300,53149877,31,56
48308,53215502,31,58
48319,53215491,31,77
48331,939720937,31,78
48340,53149877,31,56
48352,53215491,31,70
48373,53215491,31,51
48385,53149877,31,61
48397,53215502,31,67
48406,942407913,31,74
48418,53149877,31,54
48430,939720937,31,77
48439,53215491,31,77
